sampling_rates_mhz,frequency_hz,angle_deg,snr_db,snapshots_per_branch,num_branches,total_snapshots,method,bias_deg,mae_deg,rmse_deg,median_abs_error_deg,p90_abs_error_deg,p95_abs_error_deg,success_rate_1deg,success_rate_2deg,catastrophic_rate_5deg,invalid_rate,crb_rmse_deg,runtime_seconds
35+75,1300000000.0,-50,10,32,2,64,ESPRIT,-0.04776412532466168,0.1294069156493478,0.15405606336683256,0.12564907692372174,0.22996111918367673,0.2379165698012709,1.0,1.0,0.0,0.0,0.12237018960222314,0.00044630000138567993
35+75,1300000000.0,-50,10,128,2,256,MUSIC,0.025678451467205578,0.043203858274198835,0.05527301083895696,0.043725853839518436,0.07271567679545965,0.09691228748273341,1.0,1.0,0.0,0.0,0.06118509480111157,0.07608540000092034
35+75,1300000000.0,-50,10,128,2,256,ESPRIT,0.048417802833299106,0.059443273993035464,0.06933523368099391,0.054773510915346435,0.09527466587973946,0.1202309542901346,1.0,1.0,0.0,0.0,0.06118509480111157,0.0005055999999967753
35+75,1300000000.0,-50,10,512,2,1024,MUSIC,0.009482317685574771,0.023117447854497895,0.027198545176538618,0.019162837452714854,0.041937132815090906,0.043880817831953675,1.0,1.0,0.0,0.0,0.030592547400555784,0.07091179999952146
35+75,1300000000.0,-50,10,512,2,1024,ESPRIT,0.004110411870136943,0.030324819589660025,0.037859693223496096,0.02234842526130265,0.06736266361524698,0.06830387492841332,1.0,1.0,0.0,0.0,0.030592547400555784,0.0004906999984086724
35+75,1300000000.0,-50,20,32,2,64,MUSIC,-0.011223557620278513,0.02068651512831323,0.027967302563364785,0.013773085068120139,0.052174765735018974,0.05491301340472247,1.0,1.0,0.0,0.0,0.03869685168496791,0.06568740000147955
35+75,1300000000.0,-50,20,32,2,64,ESPRIT,-0.015194463317142493,0.03957462977177926,0.04841200060680327,0.03317508633865529,0.07535102625848325,0.0767021193221293,1.0,1.0,0.0,0.0,0.03869685168496791,0.00043729999924835283
35+75,1300000000.0,-50,20,128,2,256,MUSIC,0.005971126431143859,0.00931390328450945,0.012429548162660942,0.008510675808071966,0.014739285757180903,0.022538955000740993,1.0,1.0,0.0,0.0,0.019348425842483957,0.07279749999997875
35+75,1300000000.0,-50,20,128,2,256,ESPRIT,0.016044873483578925,0.019360715610309144,0.02210378182396512,0.01733939953441066,0.02942631281587466,0.0373964520109112,1.0,1.0,0.0,0.0,0.019348425842483957,0.00047220000033121323
35+75,1300000000.0,-50,20,512,2,1024,MUSIC,0.001204603745555488,0.0034358681640789257,0.003930868412572209,0.0034383661412427102,0.0059501130571049995,0.006027177758675606,1.0,1.0,0.0,0.0,0.009674212921241978,0.06832970000232308
35+75,1300000000.0,-50,20,512,2,1024,ESPRIT,0.0007750319102761694,0.00960968293314508,0.01205634815506621,0.006015243358135081,0.02069836064089543,0.020935773889776497,1.0,1.0,0.0,0.0,0.009674212921241978,0.0004214999989926582
35+75,1300000000.0,-10,-10,32,2,64,MUSIC,-0.6042617354893454,0.8996239331448779,1.115775934832356,0.6261957112826906,1.7859258414303507,1.976621092896342,0.6,0.9,0.0,0.0,0.7987146875185758,0.06736389999969106
35+75,1300000000.0,-10,-10,32,2,64,ESPRIT,-0.7630908997860739,3.7443828949109372,4.3787666660043065,3.884020996361665,5.319886954625279,7.112611744081933,0.1,0.2,0.1,0.0,0.7987146875185758,0.0005105999998704647
35+75,1300000000.0,-10,-10,128,2,256,MUSIC,0.296005008048596,0.42701803355299217,0.5008104367557362,0.4683715158682764,0.6827726095056981,0.78493136088251,1.0,1.0,0.0,0.0,0.3993573437592879,0.06664130000172008
35+75,1300000000.0,-10,-10,128,2,256,ESPRIT,0.06291295434885491,0.8131834232768256,0.9424340676350548,0.861705422511136,1.285919060827504,1.4914896256814407,0.6,1.0,0.0,0.0,0.3993573437592879,0.00045509999927162426
35+75,1300000000.0,-10,-10,512,2,1024,MUSIC,-0.11316360271939682,0.2271983146278634,0.30409690831454994,0.19000714749925507,0.42136711558643297,0.5576468296630261,1.0,1.0,0.0,0.0,0.19967867187964394,0.0736365000002479
35+75,1300000000.0,-10,-10,512,2,1024,ESPRIT,-0.11829080627400738,0.3263931873405392,0.40798186589530977,0.3897098029574648,0.6321958519493494,0.6790054612222007,1.0,1.0,0.0,0.0,0.19967867187964394,0.0004851000003327499
35+75,1300000000.0,-10,0,32,2,64,MUSIC,-0.06937136046974982,0.18454051901854934,0.21169117862284353,0.16182117987463318,0.3155182902142771,0.33691354353700054,1.0,1.0,0.0,0.0,0.2525757613188359,0.07492819999970379
35+75,1300000000.0,-10,0,32,2,64,ESPRIT,-0.20042555987425867,0.26391218936195904,0.34143487167412584,0.17180220971758597,0.5749467834122991,0.6614646769701975,1.0,1.0,0.0,0.0,0.2525757613188359,0.0004945000009684009
35+75,1300000000.0,-10,0,128,2,256,MUSIC,0.08935523327836101,0.09318859157430914,0.10234357755364037,0.09071030253392642,0.13474158490044627,0.15539691618221768,1.0,1.0,0.0,0.0,0.12628788065941796,0.07511520000025484
35+75,1300000000.0,-10,0,128,2,256,ESPRIT,0.07321219234879735,0.1062436463194377,0.11868941564170137,0.11609614375253319,0.17090530480714,0.17598536783597626,1.0,1.0,0.0,0.0,0.12628788065941796,0.0004654000003938563
35+75,1300000000.0,-10,0,512,2,1024,MUSIC,-0.022851825824175265,0.05409536190338464,0.06699966702660197,0.05038282546913564,0.11632153241052663,0.1186196115082053,1.0,1.0,0.0,0.0,0.06314394032970898,0.07585990000006859
35+75,1300000000.0,-10,0,512,2,1024,ESPRIT,-0.0012212591599659816,0.06131255432683105,0.07947164561217575,0.04923386058010504,0.14151700294919536,0.14167291217148942,1.0,1.0,0.0,0.0,0.06314394032970898,0.0004678000022977358
35+75,1300000000.0,-10,10,32,2,64,MUSIC,-0.006537015685372616,0.05176238699392162,0.06182305998411236,0.041255986176975235,0.10119348936120236,0.10912260146064046,1.0,1.0,0.0,0.0,0.07987146875185756,0.07676080000055663
35+75,1300000000.0,-10,10,32,2,64,ESPRIT,-0.038716217098786566,0.06981312945755906,0.09255656295352503,0.05247873470318165,0.13261543261634062,0.16163731484480873,1.0,1.0,0.0,0.0,0.07987146875185756,0.00046579999980167486
35+75,1300000000.0,-10,10,128,2,256,MUSIC,0.02641380276023959,0.02641380276023959,0.029341615191918802,0.02967519191980994,0.03758465809704265,0.04210530382718244,1.0,1.0,0.0,0.0,0.03993573437592878,0.07469410000067
35+75,1300000000.0,-10,10,128,2,256,ESPRIT,0.029193924049416432,0.03559480340351602,0.03932058770267389,0.042704678224088966,0.051274362552800136,0.05199105396259744,1.0,1.0,0.0,0.0,0.03993573437592878,0.0005102999984956114
35+75,1300000000.0,-10,10,512,2,1024,MUSIC,-0.005774779806728247,0.011947417137930927,0.01688009385364089,0.008017841117118785,0.032172979608860966,0.03271095801407773,1.0,1.0,0.0,0.0,0.01996786718796439,0.07422119999864663
35+75,1300000000.0,-10,10,512,2,1024,ESPRIT,0.0021783729759340177,0.018434870881275423,0.02353589574014176,0.010491742030571238,0.04027904066862931,0.042021065734643585,1.0,1.0,0.0,0.0,0.01996786718796439,0.000527299998793751
35+75,1300000000.0,-10,20,32,2,64,MUSIC,0.00019349072585885806,0.01255244983313073,0.015834405886103395,0.010206325283959039,0.026173930122797624,0.030337547234312003,1.0,1.0,0.0,0.0,0.025257576131883598,0.07011449999936303
35+75,1300000000.0,-10,20,32,2,64,ESPRIT,-0.010441556000523456,0.02309594606897374,0.029285216131163787,0.018821075167043233,0.04452181072001675,0.051309205748905636,1.0,1.0,0.0,0.0,0.025257576131883598,0.00044410000009520445
35+75,1300000000.0,-10,20,128,2,256,MUSIC,0.004452856862121379,0.004549424575514394,0.0049002736149734985,0.0050904173078798465,0.005979445572341113,0.006545076552392624,1.0,1.0,0.0,0.0,0.012628788065941799,0.07515409999996336
35+75,1300000000.0,-10,20,128,2,256,ESPRIT,0.00983055400988384,0.011934569857509913,0.013012748425230642,0.013498563175583733,0.01626925846596361,0.017099763887617577,1.0,1.0,0.0,0.0,0.012628788065941799,0.0004600000002028537
35+75,1300000000.0,-10,20,512,2,1024,MUSIC,-0.0007478036759906104,0.0017947550135765766,0.002425260055659058,0.0012412771112160215,0.004501879812501564,0.004560411684299747,1.0,1.0,0.0,0.0,0.0063143940329708995,0.06986510000024282
35+75,1300000000.0,-10,20,512,2,1024,ESPRIT,0.000921833675986683,0.005843063238261159,0.007373253705247219,0.0036701040320785694,0.012360585825014602,0.013074118589337134,1.0,1.0,0.0,0.0,0.0063143940329708995,0.0004312999999456224
35+75,1300000000.0,0,-10,32,2,64,MUSIC,0.9734393073132083,1.8325424801013148,2.364854420058772,1.201764039022636,3.4756885401639437,4.320257473856469,0.5,0.7,0.1,0.0,0.786580416713016,0.07400789999974222
35+75,1300000000.0,0,-10,32,2,64,ESPRIT,1.2481068957239718,5.025233120837991,7.045567482245153,3.9456118291067117,12.73004899028194,13.26712273101152,0.4,0.4,0.4,0.0,0.786580416713016,0.0006258999992496683
35+75,1300000000.0,0,-10,128,2,256,MUSIC,0.1421777257441126,0.254579598696794,0.3517282604893465,0.15974078322187282,0.42396091083438847,0.6709874470546958,1.0,1.0,0.0,0.0,0.393290208356508,0.07195669999964593
35+75,1300000000.0,0,-10,128,2,256,ESPRIT,0.23471028895148754,0.7524464610972603,0.894514600421625,0.5784110734953929,1.584023259756465,1.6704972817211576,0.8,1.0,0.0,0.0,0.393290208356508,0.000417500001276494
35+75,1300000000.0,0,-10,512,2,1024,MUSIC,-0.09172576696350392,0.23997297382101293,0.31062547599227786,0.14073453239783468,0.5195128829232243,0.5435384970489663,1.0,1.0,0.0,0.0,0.196645104178254,0.0668504999985089
35+75,1300000000.0,0,-10,512,2,1024,ESPRIT,-0.09447770464404812,0.30147804668205147,0.3662589775165147,0.2432694110815361,0.6132153864221839,0.6695773815750582,1.0,1.0,0.0,0.0,0.196645104178254,0.00044489999982033623
35+75,1300000000.0,0,0,32,2,64,MUSIC,0.08068428164034921,0.33085615741541297,0.4017771296563926,0.3987988148854308,0.5741303074951124,0.6247343895390192,1.0,1.0,0.0,0.0,0.24873856796975055,0.06432379999932891
35+75,1300000000.0,0,0,32,2,64,ESPRIT,0.12473517622175226,0.49675052759152116,0.5854475947984192,0.5118009885916024,0.8212805715592727,0.9817816949795332,0.9,1.0,0.0,0.0,0.24873856796975055,0.0005035000003772439
35+75,1300000000.0,0,0,128,2,256,MUSIC,0.017679334449623503,0.05764896237326034,0.06868908223182439,0.049362608816957684,0.108709408849094,0.11600524902018478,1.0,1.0,0.0,0.0,0.12436928398487528,0.06642729999839503
35+75,1300000000.0,0,0,128,2,256,ESPRIT,0.042071992077592824,0.09780130231754525,0.15262483957797515,0.045796085389203975,0.3029056974082773,0.32522862950093506,1.0,1.0,0.0,0.0,0.12436928398487528,0.0004500999993979349
35+75,1300000000.0,0,0,512,2,1024,MUSIC,-0.028424001443578123,0.03849078218023709,0.049251262817703804,0.028496127391734613,0.09008426083273098,0.09553853251072901,1.0,1.0,0.0,0.0,0.06218464199243764,0.0669473999996626
35+75,1300000000.0,0,0,512,2,1024,ESPRIT,-0.032091261657276986,0.05852046444480481,0.07444631128368032,0.047077155139882185,0.12892281719841636,0.13337501134328483,1.0,1.0,0.0,0.0,0.06218464199243764,0.0004673000003094785
35+75,1300000000.0,0,10,32,2,64,MUSIC,0.0061769257416624,0.09488835613944005,0.10990781269127897,0.10280366454531165,0.17039859914789718,0.17058536688817483,1.0,1.0,0.0,0.0,0.07865804167130161,0.05726639999829786
35+75,1300000000.0,0,10,32,2,64,ESPRIT,0.01743992858557948,0.1387854073298792,0.1577328505216792,0.12058695621423104,0.23912983500251483,0.25359039377266873,1.0,1.0,0.0,0.0,0.07865804167130161,0.000405399998271605
35+75,1300000000.0,0,10,128,2,256,MUSIC,0.0019605586622373295,0.017743776117040762,0.025203772889134023,0.008710181479574315,0.04574851645425931,0.05021236011919085,1.0,1.0,0.0,0.0,0.039329020835650805,0.06756949999726203
35+75,1300000000.0,0,10,128,2,256,ESPRIT,0.00874850146383708,0.02857056646116689,0.04005578639150624,0.0208432012739087,0.0715897580861307,0.08012509578062571,1.0,1.0,0.0,0.0,0.039329020835650805,0.0004518999985521077
35+75,1300000000.0,0,10,512,2,1024,MUSIC,-0.005408604483245497,0.007558734777991476,0.009446372101544514,0.006449884613543741,0.015668029242780525,0.01753882655394142,1.0,1.0,0.0,0.0,0.019664510417825402,0.06482419999974809
35+75,1300000000.0,0,10,512,2,1024,ESPRIT,-0.009099948659836645,0.020453493445575125,0.025610632635368724,0.012793411802755129,0.04073747128442258,0.04305826514181948,1.0,1.0,0.0,0.0,0.019664510417825402,0.0004930999984935625
35+75,1300000000.0,0,20,32,2,64,MUSIC,-0.00030072178840363437,0.025637746702382235,0.03128653806522891,0.022843373876232715,0.049847570426762584,0.05255573640014532,1.0,1.0,0.0,0.0,0.02487385679697505,0.061845100000937236
35+75,1300000000.0,0,20,32,2,64,ESPRIT,0.003626793322379042,0.04339003682802901,0.04830271661525518,0.037218202721036875,0.07595076319439618,0.07632894229704838,1.0,1.0,0.0,0.0,0.02487385679697505,0.00039939999987836927
35+75,1300000000.0,0,20,128,2,256,MUSIC,0.00032353719790894476,0.0029047106298053125,0.0041051861341260204,0.001681090005157202,0.007509861355770959,0.008001566414590048,1.0,1.0,0.0,0.0,0.012436928398487526,0.06658969999989495
35+75,1300000000.0,0,20,128,2,256,ESPRIT,0.002344157999725941,0.009049796037150518,0.012154590679645692,0.006158067004475631,0.020201344276783054,0.023136530275357555,1.0,1.0,0.0,0.0,0.012436928398487526,0.0004340999976193416
35+75,1300000000.0,0,20,512,2,1024,MUSIC,-0.0007963152641801569,0.0011726286735554829,0.0014292762796920494,0.001220032814052609,0.002183235627448819,0.0024428023498225967,1.0,1.0,0.0,0.0,0.006218464199243763,0.06608719999894674
35+75,1300000000.0,0,20,512,2,1024,ESPRIT,-0.002751872047851909,0.006657160807289886,0.008437226541959707,0.00432793796876721,0.013049161320629924,0.013957928360929909,1.0,1.0,0.0,0.0,0.006218464199243763,0.0005459000012706383
35+75,1300000000.0,10,-10,32,2,64,MUSIC,-0.427123299943809,1.3484154540570428,1.750943815601461,1.1241692973751292,2.1015578850358523,3.1218129507739123,0.4,0.9,0.0,0.0,0.7987146875185758,0.0686372999998639
35+75,1300000000.0,10,-10,32,2,64,ESPRIT,-0.40677941755287783,2.357126627707363,3.119795200396112,1.854998362040428,3.8869018888444753,5.787127116481181,0.3,0.5,0.1,0.0,0.7987146875185758,0.00046439999914582586
35+75,1300000000.0,10,-10,128,2,256,MUSIC,0.1350926093557634,0.585224538991868,0.6712296938773423,0.5772035059038574,0.9251886906208553,1.0367983461237538,0.9,1.0,0.0,0.0,0.3993573437592879,0.07487749999927473
35+75,1300000000.0,10,-10,128,2,256,ESPRIT,0.4498806388602645,0.833619169881555,0.9551445572206304,0.8410594659004413,1.3987231169438417,1.3990675554616692,0.6,1.0,0.0,0.0,0.3993573437592879,0.0004300999999031774
35+75,1300000000.0,10,-10,512,2,1024,MUSIC,-0.01864396314749115,0.22375757174007838,0.2764630072168599,0.21447778501798176,0.4466723698315331,0.48448520030893016,1.0,1.0,0.0,0.0,0.19967867187964394,0.07054289999996399
35+75,1300000000.0,10,-10,512,2,1024,ESPRIT,0.023652713679780037,0.19477211232103642,0.25560859633711985,0.15929859403225866,0.4014188343709335,0.48969765039676466,1.0,1.0,0.0,0.0,0.19967867187964394,0.0004452999992281548
35+75,1300000000.0,10,0,32,2,64,MUSIC,-0.06384565962271882,0.26795584202922973,0.3469609897585639,0.21095649007883654,0.5213170381259041,0.6374434690616899,1.0,1.0,0.0,0.0,0.2525757613188359,0.07409259999894857
35+75,1300000000.0,10,0,32,2,64,ESPRIT,-0.09363370417183478,0.31294008392882217,0.38482733978845224,0.303044743059413,0.5342070516863898,0.6844531097673443,1.0,1.0,0.0,0.0,0.2525757613188359,0.00044470000011642696
35+75,1300000000.0,10,0,128,2,256,MUSIC,0.05168708899595291,0.10945955005172384,0.1432515054280456,0.11028755558912096,0.2587527893088609,0.26182706433920516,1.0,1.0,0.0,0.0,0.12628788065941796,0.07687109999915265
35+75,1300000000.0,10,0,128,2,256,ESPRIT,0.05267526784765266,0.11561205681336695,0.14542603603595028,0.07872305783521494,0.22352727770521524,0.24732019446136858,1.0,1.0,0.0,0.0,0.12628788065941796,0.0004780999979629996
35+75,1300000000.0,10,0,512,2,1024,MUSIC,-0.011481738686048893,0.04799078465681976,0.05971654461623131,0.04229746295792136,0.08404034212331019,0.10314682445982774,1.0,1.0,0.0,0.0,0.06314394032970898,0.06905699999879289
35+75,1300000000.0,10,0,512,2,1024,ESPRIT,0.011188266989719153,0.058241321760722185,0.07843195153419781,0.046346971049727514,0.14024801180416657,0.15113141590508866,1.0,1.0,0.0,0.0,0.06314394032970898,0.00042100000155187445
35+75,1300000000.0,10,10,32,2,64,MUSIC,-0.012343058938541773,0.07606480273666101,0.09455484311782113,0.06039200716743931,0.14289373387911064,0.16966145293963442,1.0,1.0,0.0,0.0,0.07987146875185756,0.06991730000027019
35+75,1300000000.0,10,10,32,2,64,ESPRIT,-0.012040244541931954,0.08728807496860327,0.10271406311638658,0.07728526059633634,0.16198893646160337,0.18096567804661795,1.0,1.0,0.0,0.0,0.07987146875185756,0.00041619999865361024
35+75,1300000000.0,10,10,128,2,256,MUSIC,0.017892272907984542,0.03064779145011496,0.04232861593054237,0.017590954589794983,0.08471213084075124,0.08530302068532514,1.0,1.0,0.0,0.0,0.03993573437592878,0.05722029999924416
35+75,1300000000.0,10,10,128,2,256,ESPRIT,0.012355595397789543,0.02900793308640317,0.040797643298275295,0.01674968696305168,0.0591569457601988,0.07083307939798097,1.0,1.0,0.0,0.0,0.03993573437592878,0.00048319999950763304
35+75,1300000000.0,10,10,512,2,1024,MUSIC,-0.002047149219436761,0.00989908577053491,0.014055147636413554,0.007379966438125329,0.018706184729086132,0.026902962156455136,1.0,1.0,0.0,0.0,0.01996786718796439,0.07434409999859781
35+75,1300000000.0,10,10,512,2,1024,ESPRIT,0.002844387724094943,0.020618826712242112,0.02640423896872297,0.017856225152312,0.041193012574436055,0.04927541695328344,1.0,1.0,0.0,0.0,0.01996786718796439,0.0004270999988875701
35+75,1300000000.0,10,20,32,2,64,MUSIC,-0.004239304087896123,0.020338471008542847,0.027125922144848984,0.013017232889264818,0.03916636883160275,0.05168527007963301,1.0,1.0,0.0,0.0,0.025257576131883598,0.06153660000018135
35+75,1300000000.0,10,20,32,2,64,ESPRIT,-0.0020919169934654038,0.02638149232135838,0.031061908287860845,0.0233552295986863,0.050492759490045454,0.0542763688231874,1.0,1.0,0.0,0.0,0.025257576131883598,0.0004308000006858492
35+75,1300000000.0,10,20,128,2,256,MUSIC,0.0029989551442485053,0.004962265254509468,0.006776720292007996,0.002419371700107753,0.012853001211506232,0.013597555181124486,1.0,1.0,0.0,0.0,0.012628788065941799,0.058393000001160544
35+75,1300000000.0,10,20,128,2,256,ESPRIT,0.0035349714460485514,0.008729864858819703,0.012615784431433059,0.00507746161799183,0.018287883038948214,0.022125273563444105,1.0,1.0,0.0,0.0,0.012628788065941799,0.00044329999946057796
35+75,1300000000.0,10,20,512,2,1024,MUSIC,-0.0004302921668028148,0.001468363271499129,0.0020236720598732437,0.0010976560238908917,0.002987251219039421,0.0038795042109143175,1.0,1.0,0.0,0.0,0.0063143940329708995,0.06422339999971882
35+75,1300000000.0,10,20,512,2,1024,ESPRIT,0.0008252473265901727,0.006756275961178204,0.008571034959386882,0.006271562756185567,0.012718265046028063,0.01568123642809506,1.0,1.0,0.0,0.0,0.0063143940329708995,0.00043429999914224027
35+75,1300000000.0,50,-10,32,2,64,MUSIC,-0.0017263683691261633,1.8908576972018118,2.662414016601384,1.5934649951285849,2.812739367531773,4.947700221078547,0.3,0.7,0.1,0.0,1.2237018960222315,0.07314889999906882
35+75,1300000000.0,50,-10,32,2,64,ESPRIT,-13.244194881480126,15.711048145927474,39.45647710629571,2.791338398601944,21.51016078460978,72.73262622699495,0.1,0.3,0.3,0.0,1.2237018960222315,0.0005312999992383993
35+75,1300000000.0,50,-10,128,2,256,MUSIC,0.2552781198927441,0.6693112653571724,0.8065244222840123,0.5667740905414824,1.3249719224785472,1.3900569423760347,0.7,1.0,0.0,0.0,0.6118509480111157,0.07063660000039818
35+75,1300000000.0,50,-10,128,2,256,ESPRIT,0.2552608433625366,1.4635277232282804,1.6802251552284668,1.4003560272579882,2.772833310617768,2.924573374087862,0.3,0.8,0.0,0.0,0.6118509480111157,0.00046440000096481526
35+75,1300000000.0,50,-10,512,2,1024,MUSIC,0.09433108332329425,0.4776058041767797,0.5479524662474706,0.4054758189898422,0.6938621579586359,0.9189477599077774,0.9,1.0,0.0,0.0,0.30592547400555786,0.06866599999921164
